,times,iters
4567,0.00716853141784668,4567
4568,0.007223606109619141,4568
4569,0.0073184967041015625,4569
4570,0.0071527957916259766,4570
4571,0.007235050201416016,4571
4572,0.007128715515136719,4572
4573,0.0072078704833984375,4573
4574,0.007129192352294922,4574
4575,0.007228851318359375,4575
4576,0.007223844528198242,4576
4577,0.007252931594848633,4577
4578,0.007318258285522461,4578
4579,0.007910966873168945,4579
4580,0.00649261474609375,4580
4581,0.007537364959716797,4581
4582,0.007337093353271484,4582
4583,0.006996870040893555,4583
4584,0.007863759994506836,4584
4585,0.006929636001586914,4585
4586,0.00783228874206543,4586
4587,0.007266521453857422,4587
4588,0.0067288875579833984,4588
4589,0.00738835334777832,4589
4590,0.0076313018798828125,4590
4591,0.006944417953491211,4591
4592,0.0075702667236328125,4592
4593,0.007368564605712891,4593
4594,0.007122039794921875,4594
4595,0.0072536468505859375,4595
4596,0.007303476333618164,4596
4597,0.0072901248931884766,4597
4598,0.007322788238525391,4598
4599,0.007262468338012695,4599
4600,0.00734710693359375,4600
4601,0.007235288619995117,4601
4602,0.0072841644287109375,4602
4603,0.007301807403564453,4603
4604,0.00740504264831543,4604
4605,0.0073282718658447266,4605
4606,0.007437229156494141,4606
4607,0.0070912837982177734,4607
4608,0.0072247982025146484,4608
4609,0.007183074951171875,4609
4610,0.007277965545654297,4610
4611,0.00718235969543457,4611
4612,0.007399797439575195,4612
4613,0.0071752071380615234,4613
4614,0.007285594940185547,4614
4615,0.007467031478881836,4615
4616,0.0070722103118896484,4616
4617,0.0072901248931884766,4617
4618,0.0072367191314697266,4618
4619,0.007247209548950195,4619
4620,0.007277727127075195,4620
4621,0.007187843322753906,4621
4622,0.007155895233154297,4622
4623,0.007725954055786133,4623
4624,0.006659984588623047,4624
4625,0.007197141647338867,4625
4626,0.007231473922729492,4626
4627,0.007272481918334961,4627
4628,0.007303476333618164,4628
4629,0.007139682769775391,4629
4630,0.007216930389404297,4630
4631,0.007315874099731445,4631
4632,0.007685184478759766,4632
4633,0.006742715835571289,4633
4634,0.007209062576293945,4634
4635,0.007215023040771484,4635
4636,0.007183074951171875,4636
4637,0.00755763053894043,4637
4638,0.007061481475830078,4638
4639,0.007130861282348633,4639
4640,0.007193088531494141,4640
4641,0.007466793060302734,4641
4642,0.007170200347900391,4642
4643,0.007229804992675781,4643
4644,0.0074062347412109375,4644
4645,0.007228374481201172,4645
4646,0.0071582794189453125,4646
4647,0.007219552993774414,4647
4648,0.0071446895599365234,4648
4649,0.007229804992675781,4649
4650,0.007143497467041016,4650
4651,0.007241249084472656,4651
4652,0.007322072982788086,4652
4653,0.0071718692779541016,4653
4654,0.007245779037475586,4654
4655,0.0072748661041259766,4655
4656,0.007552623748779297,4656
4657,0.006957054138183594,4657
4658,0.007256984710693359,4658
4659,0.007213115692138672,4659
4660,0.007214069366455078,4660
4661,0.0072116851806640625,4661
4662,0.00717473030090332,4662
4663,0.007186412811279297,4663
4664,0.007161617279052734,4664
4665,0.007266044616699219,4665
4666,0.007231712341308594,4666
4667,0.007592439651489258,4667
4668,0.006964683532714844,4668
4669,0.007224321365356445,4669
4670,0.007195949554443359,4670
4671,0.007203817367553711,4671
4672,0.00734400749206543,4672
4673,0.007212400436401367,4673
4674,0.0072896480560302734,4674
4675,0.007563591003417969,4675
4676,0.00709843635559082,4676
4677,0.00722193717956543,4677
4678,0.007238626480102539,4678
4679,0.007342815399169922,4679
4680,0.00719761848449707,4680
4681,0.007298707962036133,4681
4682,0.0072209835052490234,4682
4683,0.007289886474609375,4683
4684,0.007237672805786133,4684
4685,0.007162332534790039,4685
4686,0.007258892059326172,4686
4687,0.007205486297607422,4687
4688,0.007221221923828125,4688
4689,0.007161855697631836,4689
4690,0.00715327262878418,4690
4691,0.007244110107421875,4691
4692,0.00720667839050293,4692
4693,0.007274627685546875,4693
4694,0.00724482536315918,4694
4695,0.007214069366455078,4695
4696,0.007245779037475586,4696
4697,0.007392168045043945,4697
4698,0.007084369659423828,4698
4699,0.007224321365356445,4699
4700,0.0072138309478759766,4700
4701,0.007218599319458008,4701
4702,0.007226467132568359,4702
4703,0.007367849349975586,4703
4704,0.0071985721588134766,4704
4705,0.007170915603637695,4705
4706,0.0071675777435302734,4706
4707,0.0072460174560546875,4707
4708,0.007229328155517578,4708
4709,0.007189750671386719,4709
4710,0.007169008255004883,4710
4711,0.0072917938232421875,4711
4712,0.0072743892669677734,4712
4713,0.007290363311767578,4713
4714,0.007256031036376953,4714
4715,0.007739067077636719,4715
4716,0.006750583648681641,4716
4717,0.007293701171875,4717
4718,0.007297992706298828,4718
4719,0.0072002410888671875,4719
4720,0.007215261459350586,4720
4721,0.007308244705200195,4721
4722,0.0071985721588134766,4722
4723,0.007279872894287109,4723
4724,0.007338523864746094,4724
4725,0.007345676422119141,4725
4726,0.007549285888671875,4726
4727,0.0070302486419677734,4727
4728,0.007395744323730469,4728
4729,0.007158994674682617,4729
4730,0.007144927978515625,4730
4731,0.007181406021118164,4731
4732,0.0073091983795166016,4732
4733,0.0072133541107177734,4733
4734,0.007169008255004883,4734
4735,0.007210254669189453,4735
4736,0.00712132453918457,4736
4737,0.007734537124633789,4737
4738,0.006811618804931641,4738
4739,0.007182121276855469,4739
4740,0.007201671600341797,4740
4741,0.007147789001464844,4741
4742,0.007180452346801758,4742
4743,0.008256912231445312,4743
4744,0.006054401397705078,4744
4745,0.0071294307708740234,4745
4746,0.007376432418823242,4746
4747,0.007286548614501953,4747
4748,0.007163524627685547,4748
4749,0.007394552230834961,4749
4750,0.007094860076904297,4750
4751,0.007166862487792969,4751
4752,0.007230281829833984,4752
4753,0.0073049068450927734,4753
4754,0.0076143741607666016,4754
4755,0.007020711898803711,4755
4756,0.007149219512939453,4756
4757,0.007245302200317383,4757
4758,0.00724482536315918,4758
4759,0.0071506500244140625,4759
4760,0.007402896881103516,4760
4761,0.007089853286743164,4761
4762,0.0071947574615478516,4762
4763,0.007214069366455078,4763
4764,0.007514476776123047,4764
4765,0.0068819522857666016,4765
4766,0.007260560989379883,4766
4767,0.007401704788208008,4767
4768,0.00727534294128418,4768
4769,0.007354259490966797,4769
4770,0.0077555179595947266,4770
4771,0.006804227828979492,4771
4772,0.007269620895385742,4772
4773,0.0072057247161865234,4773
4774,0.007256984710693359,4774
4775,0.007467746734619141,4775
4776,0.0073032379150390625,4776
4777,0.00718998908996582,4777
4778,0.007216930389404297,4778
4779,0.0072345733642578125,4779
4780,0.007226705551147461,4780
4781,0.007241010665893555,4781
4782,0.0073125362396240234,4782
4783,0.007193803787231445,4783
4784,0.007218122482299805,4784
4785,0.007321596145629883,4785
4786,0.007162332534790039,4786
4787,0.00725102424621582,4787
4788,0.0071239471435546875,4788
4789,0.007641315460205078,4789
4790,0.006798267364501953,4790
4791,0.00719451904296875,4791
4792,0.007211208343505859,4792
4793,0.00725245475769043,4793
4794,0.007274627685546875,4794
4795,0.00723576545715332,4795
4796,0.007581949234008789,4796
4797,0.006838798522949219,4797
4798,0.007261753082275391,4798
4799,0.0073070526123046875,4799
4800,0.0071392059326171875,4800
4801,0.007188081741333008,4801
4802,0.007195949554443359,4802
4803,0.007617950439453125,4803
4804,0.0068590641021728516,4804
4805,0.00732111930847168,4805
4806,0.0073544979095458984,4806
4807,0.007164716720581055,4807
4808,0.007284402847290039,4808
4809,0.007202863693237305,4809
4810,0.0072917938232421875,4810
4811,0.007253885269165039,4811
4812,0.007146120071411133,4812
4813,0.00735020637512207,4813
4814,0.0070765018463134766,4814
4815,0.007211446762084961,4815
4816,0.007264137268066406,4816
4817,0.007320880889892578,4817
4818,0.007477283477783203,4818
4819,0.0072362422943115234,4819
4820,0.007304668426513672,4820
4821,0.007332801818847656,4821
4822,0.007334232330322266,4822
4823,0.007382869720458984,4823
4824,0.00732731819152832,4824
4825,0.0074121952056884766,4825
4826,0.007299900054931641,4826
4827,0.007468461990356445,4827
4828,0.007250308990478516,4828
4829,0.007395744323730469,4829
4830,0.007318735122680664,4830
4831,0.0073223114013671875,4831
4832,0.007455587387084961,4832
4833,0.007254362106323242,4833
4834,0.007771492004394531,4834
4835,0.0068585872650146484,4835
4836,0.0072367191314697266,4836
4837,0.00722503662109375,4837
4838,0.007337808609008789,4838
4839,0.0071370601654052734,4839
4840,0.007256031036376953,4840
4841,0.007119655609130859,4841
4842,0.007302761077880859,4842
4843,0.007271528244018555,4843
4844,0.007305145263671875,4844
4845,0.007196903228759766,4845
4846,0.0072252750396728516,4846
4847,0.007219552993774414,4847
4848,0.007389068603515625,4848
4849,0.007314443588256836,4849
4850,0.007218599319458008,4850
4851,0.007185935974121094,4851
4852,0.007197856903076172,4852
4853,0.007314920425415039,4853
4854,0.007248401641845703,4854
4855,0.007222414016723633,4855
4856,0.007168292999267578,4856
4857,0.007290363311767578,4857
4858,0.0072367191314697266,4858
4859,0.00718379020690918,4859
4860,0.007294178009033203,4860
4861,0.00737452507019043,4861
4862,0.0071392059326171875,4862
4863,0.007548093795776367,4863
4864,0.007048606872558594,4864
4865,0.007318258285522461,4865
4866,0.007878541946411133,4866
4867,0.00708770751953125,4867
4868,0.0071239471435546875,4868
4869,0.0073451995849609375,4869
4870,0.007430553436279297,4870
4871,0.007349252700805664,4871
4872,0.0073397159576416016,4872
4873,0.007336616516113281,4873
4874,0.007423877716064453,4874
4875,0.007365703582763672,4875
4876,0.0074956417083740234,4876
4877,0.007271289825439453,4877
4878,0.007372617721557617,4878
4879,0.007376909255981445,4879
4880,0.0073699951171875,4880
4881,0.007241964340209961,4881
4882,0.0077397823333740234,4882
4883,0.006880044937133789,4883
4884,0.007302045822143555,4884
4885,0.00726628303527832,4885
4886,0.00727081298828125,4886
4887,0.007219791412353516,4887
4888,0.007169008255004883,4888
4889,0.007304668426513672,4889
4890,0.007302999496459961,4890
4891,0.007210493087768555,4891
4892,0.007216691970825195,4892
4893,0.007254123687744141,4893
4894,0.007236480712890625,4894
4895,0.007206916809082031,4895
4896,0.007294416427612305,4896
4897,0.00723719596862793,4897
4898,0.0077245235443115234,4898
4899,0.006791114807128906,4899
4900,0.007197141647338867,4900
4901,0.007205486297607422,4901
4902,0.007199525833129883,4902
4903,0.007372617721557617,4903
4904,0.0072422027587890625,4904
4905,0.0072972774505615234,4905
4906,0.007162332534790039,4906
4907,0.007285118103027344,4907
4908,0.0072591304779052734,4908
4909,0.007648944854736328,4909
4910,0.007074832916259766,4910
4911,0.007284879684448242,4911
4912,0.007146120071411133,4912
4913,0.007293224334716797,4913
4914,0.007451772689819336,4914
4915,0.007139921188354492,4915
4916,0.007215738296508789,4916
4917,0.007283449172973633,4917
4918,0.008006095886230469,4918
4919,0.006574392318725586,4919
4920,0.0074062347412109375,4920
4921,0.007295131683349609,4921
4922,0.007288455963134766,4922
4923,0.007182121276855469,4923
4924,0.00725865364074707,4924
4925,0.0072269439697265625,4925
4926,0.007192134857177734,4926
4927,0.007222652435302734,4927
4928,0.007352113723754883,4928
4929,0.007284402847290039,4929
4930,0.007186174392700195,4930
4931,0.007386684417724609,4931
4932,0.007371425628662109,4932
4933,0.007430076599121094,4933
4934,0.007153987884521484,4934
4935,0.007327079772949219,4935
4936,0.007269620895385742,4936
4937,0.007258415222167969,4937
4938,0.007247209548950195,4938
4939,0.007672309875488281,4939
4940,0.006917238235473633,4940
4941,0.007225751876831055,4941
4942,0.0073053836822509766,4942
4943,0.007304191589355469,4943
4944,0.00727534294128418,4944
4945,0.007258892059326172,4945
4946,0.007338523864746094,4946
4947,0.007284402847290039,4947
4948,0.007215976715087891,4948
4949,0.0072040557861328125,4949
4950,0.0072536468505859375,4950
4951,0.007233142852783203,4951
4952,0.007247447967529297,4952
4953,0.007302761077880859,4953
4954,0.007272958755493164,4954
4955,0.007482051849365234,4955
4956,0.0076830387115478516,4956
4957,0.006966114044189453,4957
4958,0.007313251495361328,4958
4959,0.0077626705169677734,4959
4960,0.006855010986328125,4960
4961,0.0072689056396484375,4961
4962,0.0073053836822509766,4962
4963,0.007166624069213867,4963
4964,0.007316112518310547,4964
4965,0.0072574615478515625,4965
4966,0.007185935974121094,4966
4967,0.007287263870239258,4967
4968,0.007236957550048828,4968
4969,0.0072154998779296875,4969
4970,0.007288217544555664,4970
4971,0.007357358932495117,4971
4972,0.007329702377319336,4972
4973,0.007273674011230469,4973
4974,0.00747370719909668,4974
4975,0.007223844528198242,4975
4976,0.007285594940185547,4976
4977,0.0072023868560791016,4977
4978,0.007375955581665039,4978
4979,0.007273435592651367,4979
4980,0.007262229919433594,4980
4981,0.007294416427612305,4981
4982,0.00744318962097168,4982
4983,0.007233381271362305,4983
4984,0.007329702377319336,4984
4985,0.0072329044342041016,4985
4986,0.007215261459350586,4986
4987,0.007390260696411133,4987
4988,0.0072367191314697266,4988
4989,0.0072710514068603516,4989
4990,0.0073316097259521484,4990
4991,0.007261514663696289,4991
4992,0.007204771041870117,4992
4993,0.00721430778503418,4993
4994,0.007402896881103516,4994
4995,0.007234334945678711,4995
4996,0.007310152053833008,4996
4997,0.00727081298828125,4997
4998,0.007200956344604492,4998
4999,0.007262706756591797,4999
5000,0.007668018341064453,5000
5001,0.0068013668060302734,5001
5002,0.007317066192626953,5002
5003,0.007256984710693359,5003
5004,0.007197141647338867,5004
5005,0.007329225540161133,5005
5006,0.007325172424316406,5006
5007,0.007456779479980469,5007
5008,0.0072116851806640625,5008
5009,0.0071735382080078125,5009
5010,0.007246494293212891,5010
5011,0.007265567779541016,5011
5012,0.007260322570800781,5012
5013,0.007256746292114258,5013
5014,0.007315158843994141,5014
5015,0.00724339485168457,5015
5016,0.0072019100189208984,5016
5017,0.0072405338287353516,5017
5018,0.007455348968505859,5018
5019,0.00721430778503418,5019
5020,0.0072824954986572266,5020
5021,0.0074100494384765625,5021
5022,0.007193803787231445,5022
5023,0.0072019100189208984,5023
5024,0.007262229919433594,5024
5025,0.0073053836822509766,5025
5026,0.007283926010131836,5026
5027,0.007222414016723633,5027
5028,0.0072247982025146484,5028
5029,0.007200956344604492,5029
5030,0.00722193717956543,5030
5031,0.007322788238525391,5031
5032,0.007380485534667969,5032
5033,0.007238149642944336,5033
5034,0.007290363311767578,5034
5035,0.007215023040771484,5035
5036,0.0077991485595703125,5036
5037,0.0067212581634521484,5037
5038,0.007261753082275391,5038
5039,0.007373809814453125,5039
5040,0.0071964263916015625,5040
5041,0.007215738296508789,5041
5042,0.0073833465576171875,5042
5043,0.0073282718658447266,5043
5044,0.007607221603393555,5044
5045,0.007075309753417969,5045
5046,0.007379293441772461,5046
5047,0.0072286128997802734,5047
5048,0.007386207580566406,5048
5049,0.007114410400390625,5049
5050,0.007307529449462891,5050
5051,0.007318735122680664,5051
5052,0.007256746292114258,5052
5053,0.007204532623291016,5053
5054,0.007686138153076172,5054
5055,0.007157564163208008,5055
5056,0.007180929183959961,5056
5057,0.007282257080078125,5057
5058,0.007363557815551758,5058
5059,0.007204771041870117,5059
5060,0.0072383880615234375,5060
5061,0.007318735122680664,5061
5062,0.007314443588256836,5062
5063,0.007180213928222656,5063
5064,0.0072977542877197266,5064
5065,0.007161140441894531,5065
5066,0.007204294204711914,5066
5067,0.007226705551147461,5067
5068,0.00731658935546875,5068
5069,0.007312774658203125,5069
5070,0.007209062576293945,5070
5071,0.0072329044342041016,5071
5072,0.0072023868560791016,5072
5073,0.007209062576293945,5073
5074,0.007379055023193359,5074
5075,0.007220745086669922,5075
5076,0.007237911224365234,5076
5077,0.007216930389404297,5077
5078,0.007354259490966797,5078
5079,0.007174253463745117,5079
5080,0.007285594940185547,5080
5081,0.007571220397949219,5081
5082,0.006938934326171875,5082
5083,0.007301807403564453,5083
5084,0.007256507873535156,5084
5085,0.0071790218353271484,5085
5086,0.007856369018554688,5086
5087,0.00725102424621582,5087
5088,0.007180929183959961,5088
5089,0.007235288619995117,5089
5090,0.00731348991394043,5090
5091,0.007233619689941406,5091
5092,0.007349967956542969,5092
5093,0.007329702377319336,5093
5094,0.007259845733642578,5094
5095,0.007156848907470703,5095
5096,0.007273197174072266,5096
5097,0.0071833133697509766,5097
5098,0.007205486297607422,5098
5099,0.007171630859375,5099
5100,0.00731205940246582,5100
5101,0.007269620895385742,5101
5102,0.007214784622192383,5102
5103,0.0072476863861083984,5103
5104,0.007268190383911133,5104
5105,0.007285356521606445,5105
5106,0.007276773452758789,5106
5107,0.007260560989379883,5107
5108,0.007275104522705078,5108
5109,0.007242918014526367,5109
5110,0.007172584533691406,5110
5111,0.007745265960693359,5111
5112,0.006803750991821289,5112
5113,0.007236957550048828,5113
5114,0.007376909255981445,5114
5115,0.007149219512939453,5115
5116,0.0074083805084228516,5116
5117,0.007299900054931641,5117
5118,0.0076792240142822266,5118
5119,0.007154941558837891,5119
5120,0.007122039794921875,5120
5121,0.007279396057128906,5121
5122,0.007287502288818359,5122
5123,0.007279396057128906,5123
5124,0.007332801818847656,5124
5125,0.007338047027587891,5125
5126,0.007222175598144531,5126
5127,0.007208824157714844,5127
5128,0.0073587894439697266,5128
5129,0.007291555404663086,5129
5130,0.007279872894287109,5130
5131,0.007199287414550781,5131
5132,0.007276296615600586,5132
5133,0.00739598274230957,5133
5134,0.0071659088134765625,5134
5135,0.007210254669189453,5135
5136,0.007163286209106445,5136
5137,0.007258176803588867,5137
5138,0.0073168277740478516,5138
5139,0.007518291473388672,5139
5140,0.007178544998168945,5140
5141,0.0072824954986572266,5141
5142,0.007265329360961914,5142
5143,0.007328510284423828,5143
5144,0.007336616516113281,5144
5145,0.007348299026489258,5145
5146,0.0073740482330322266,5146
5147,0.007342100143432617,5147
5148,0.007406711578369141,5148
5149,0.007323741912841797,5149
5150,0.007375478744506836,5150
5151,0.007355451583862305,5151
5152,0.008126258850097656,5152
5153,0.006630420684814453,5153
5154,0.007349967956542969,5154
5155,0.007339000701904297,5155
5156,0.007372140884399414,5156
5157,0.007770538330078125,5157
5158,0.007428884506225586,5158
5159,0.0069043636322021484,5159
5160,0.007291555404663086,5160
5161,0.007370948791503906,5161
5162,0.007129192352294922,5162
5163,0.007256269454956055,5163
5164,0.00724029541015625,5164
5165,0.007433176040649414,5165
5166,0.007319450378417969,5166
5167,0.007265567779541016,5167
5168,0.007335186004638672,5168
5169,0.00741124153137207,5169
5170,0.007166385650634766,5170
5171,0.007195234298706055,5171
5172,0.007279396057128906,5172
5173,0.007299661636352539,5173
5174,0.007258176803588867,5174
5175,0.007189035415649414,5175
5176,0.007775306701660156,5176
5177,0.0067729949951171875,5177
5178,0.007247209548950195,5178
5179,0.00728917121887207,5179
5180,0.007462978363037109,5180
5181,0.007256269454956055,5181
5182,0.007286787033081055,5182
5183,0.007364034652709961,5183
5184,0.00717926025390625,5184
5185,0.007199525833129883,5185
5186,0.007241725921630859,5186
5187,0.007241964340209961,5187
5188,0.007238864898681641,5188
5189,0.007195234298706055,5189
5190,0.007285118103027344,5190
5191,0.007329702377319336,5191
5192,0.007319450378417969,5192
5193,0.007266998291015625,5193
5194,0.007579326629638672,5194
5195,0.006947517395019531,5195
5196,0.007254362106323242,5196
5197,0.007296562194824219,5197
5198,0.007363557815551758,5198
5199,0.007313966751098633,5199
5200,0.007215023040771484,5200
5201,0.00732731819152832,5201
5202,0.0072100162506103516,5202
5203,0.007268190383911133,5203
5204,0.00717926025390625,5204
5205,0.007565975189208984,5205
5206,0.007050752639770508,5206
5207,0.0072176456451416016,5207
5208,0.0073451995849609375,5208
5209,0.007452726364135742,5209
5210,0.00722813606262207,5210
5211,0.007577419281005859,5211
5212,0.007506132125854492,5212
5213,0.007241010665893555,5213
5214,0.007118940353393555,5214
5215,0.0073909759521484375,5215
5216,0.007275819778442383,5216
5217,0.007228374481201172,5217
5218,0.007276058197021484,5218
5219,0.007389545440673828,5219
5220,0.007262468338012695,5220
5221,0.007535219192504883,5221
5222,0.007173776626586914,5222
5223,0.007191896438598633,5223
5224,0.00726318359375,5224
5225,0.007258892059326172,5225
5226,0.00732111930847168,5226
5227,0.0073282718658447266,5227
5228,0.00725245475769043,5228
5229,0.007184267044067383,5229
5230,0.007258892059326172,5230
5231,0.0074002742767333984,5231
5232,0.007325649261474609,5232
5233,0.007282257080078125,5233
5234,0.0073430538177490234,5234
5235,0.0072174072265625,5235
5236,0.007262229919433594,5236
5237,0.007371664047241211,5237
5238,0.007046222686767578,5238
5239,0.0072824954986572266,5239
5240,0.007234811782836914,5240
5241,0.007189035415649414,5241
5242,0.007200479507446289,5242
5243,0.0072784423828125,5243
5244,0.007259845733642578,5244
5245,0.007243633270263672,5245
5246,0.007394552230834961,5246
5247,0.007235288619995117,5247
5248,0.007188081741333008,5248
5249,0.007216691970825195,5249
5250,0.007205009460449219,5250
5251,0.007723808288574219,5251
5252,0.0068590641021728516,5252
5253,0.007213592529296875,5253
5254,0.007355451583862305,5254
5255,0.007294416427612305,5255
5256,0.007191896438598633,5256
5257,0.00728607177734375,5257
5258,0.007551908493041992,5258
5259,0.0071735382080078125,5259
5260,0.0071980953216552734,5260
5261,0.00721287727355957,5261
5262,0.007296085357666016,5262
5263,0.007309436798095703,5263
5264,0.0073206424713134766,5264
5265,0.0073778629302978516,5265
5266,0.007230043411254883,5266
5267,0.007287263870239258,5267
5268,0.007338523864746094,5268
5269,0.007541179656982422,5269
5270,0.007081270217895508,5270
5271,0.007230281829833984,5271
5272,0.007265329360961914,5272
5273,0.007257938385009766,5273
5274,0.007236957550048828,5274
5275,0.007258176803588867,5275
5276,0.007573843002319336,5276
5277,0.0070612430572509766,5277
5278,0.007294893264770508,5278
5279,0.00729823112487793,5279
5280,0.0072977542877197266,5280
5281,0.007256984710693359,5281
5282,0.007201671600341797,5282
5283,0.007288217544555664,5283
5284,0.007197380065917969,5284
5285,0.007608175277709961,5285
5286,0.007086515426635742,5286
5287,0.00725102424621582,5287
5288,0.0072019100189208984,5288
5289,0.0071756839752197266,5289
5290,0.007300138473510742,5290
5291,0.007257223129272461,5291
5292,0.0072171688079833984,5292
5293,0.007241249084472656,5293
5294,0.007198810577392578,5294
5295,0.00731968879699707,5295
5296,0.007259368896484375,5296
5297,0.007372140884399414,5297
5298,0.008019685745239258,5298
5299,0.006580352783203125,5299
5300,0.007246494293212891,5300
5301,0.0076329708099365234,5301
5302,0.006800651550292969,5302
5303,0.007233619689941406,5303
5304,0.0072727203369140625,5304
5305,0.007302999496459961,5305
5306,0.007244110107421875,5306
5307,0.007332801818847656,5307
5308,0.007276058197021484,5308
5309,0.007418155670166016,5309
5310,0.007248878479003906,5310
5311,0.007280111312866211,5311
5312,0.0071942806243896484,5312
5313,0.00727534294128418,5313
5314,0.007207632064819336,5314
5315,0.007283687591552734,5315
5316,0.007308006286621094,5316
5317,0.007168769836425781,5317
5318,0.007242679595947266,5318
5319,0.007201671600341797,5319
5320,0.007303714752197266,5320
5321,0.007197380065917969,5321
5322,0.007364511489868164,5322
5323,0.007243156433105469,5323
5324,0.007603168487548828,5324
5325,0.007016897201538086,5325
5326,0.007360219955444336,5326
5327,0.007218360900878906,5327
5328,0.0072574615478515625,5328
5329,0.00728297233581543,5329
5330,0.007308006286621094,5330
5331,0.0072748661041259766,5331
5332,0.007228851318359375,5332
5333,0.0073239803314208984,5333
5334,0.007300853729248047,5334
5335,0.007464885711669922,5335
5336,0.0072917938232421875,5336
5337,0.007650136947631836,5337
5338,0.006877422332763672,5338
5339,0.00726771354675293,5339
5340,0.007271528244018555,5340
5341,0.007288932800292969,5341
5342,0.007379770278930664,5342
5343,0.007157802581787109,5343
5344,0.0072994232177734375,5344
5345,0.007704734802246094,5345
5346,0.00706171989440918,5346
5347,0.0073773860931396484,5347
5348,0.007638454437255859,5348
5349,0.006934642791748047,5349
5350,0.007265329360961914,5350
5351,0.0073854923248291016,5351
5352,0.007260322570800781,5352
5353,0.007247209548950195,5353
5354,0.007201671600341797,5354
5355,0.007681131362915039,5355
5356,0.006800651550292969,5356
5357,0.007325172424316406,5357
5358,0.007574796676635742,5358
5359,0.007172346115112305,5359
5360,0.0073413848876953125,5360
5361,0.007246971130371094,5361
5362,0.007394313812255859,5362
5363,0.007283449172973633,5363
5364,0.007279872894287109,5364
5365,0.007302284240722656,5365
5366,0.007207632064819336,5366
5367,0.007279634475708008,5367
5368,0.0072019100189208984,5368
5369,0.0072820186614990234,5369
5370,0.0073697566986083984,5370
5371,0.0072231292724609375,5371
5372,0.0073435306549072266,5372
5373,0.007189273834228516,5373
5374,0.007342338562011719,5374
5375,0.007325172424316406,5375
5376,0.007306098937988281,5376
5377,0.007292270660400391,5377
5378,0.0071904659271240234,5378
5379,0.007284641265869141,5379
5380,0.007325887680053711,5380
5381,0.007287025451660156,5381
5382,0.0073773860931396484,5382
5383,0.007128715515136719,5383
5384,0.007185935974121094,5384
5385,0.007343769073486328,5385
5386,0.007318019866943359,5386
5387,0.007326602935791016,5387
5388,0.007345438003540039,5388
5389,0.007245302200317383,5389
5390,0.007200479507446289,5390
5391,0.007196187973022461,5391
5392,0.007247447967529297,5392
5393,0.007253885269165039,5393
5394,0.007475376129150391,5394
5395,0.0071566104888916016,5395
5396,0.00734400749206543,5396
5397,0.00733494758605957,5397
5398,0.007386445999145508,5398
5399,0.0072863101959228516,5399
5400,0.007727384567260742,5400
5401,0.0068776607513427734,5401
5402,0.007193803787231445,5402
5403,0.007207393646240234,5403
5404,0.0072481632232666016,5404
5405,0.007394552230834961,5405
5406,0.0072519779205322266,5406
5407,0.0073702335357666016,5407
5408,0.007261753082275391,5408
5409,0.007440805435180664,5409
5410,0.0072689056396484375,5410
5411,0.007310628890991211,5411
5412,0.007348060607910156,5412
5413,0.007397174835205078,5413
5414,0.007372617721557617,5414
5415,0.007434368133544922,5415
5416,0.007657766342163086,5416
5417,0.006949901580810547,5417
5418,0.0072324275970458984,5418
5419,0.007263898849487305,5419
5420,0.007817983627319336,5420
5421,0.007142782211303711,5421
5422,0.0071201324462890625,5422
5423,0.007586240768432617,5423
5424,0.007297992706298828,5424
5425,0.007339000701904297,5425
5426,0.007397174835205078,5426
5427,0.007871866226196289,5427
5428,0.0069119930267333984,5428
5429,0.00755000114440918,5429
5430,0.007291316986083984,5430
5431,0.007346630096435547,5431
5432,0.00749516487121582,5432
5433,0.007238864898681641,5433
5434,0.007375478744506836,5434
5435,0.007338047027587891,5435
5436,0.007544755935668945,5436
5437,0.007306337356567383,5437
5438,0.007406711578369141,5438
5439,0.007944822311401367,5439
5440,0.0067594051361083984,5440
5441,0.007293224334716797,5441
5442,0.0073337554931640625,5442
5443,0.007338523864746094,5443
5444,0.007219552993774414,5444
5445,0.00780487060546875,5445
5446,0.006784677505493164,5446
5447,0.007286548614501953,5447
5448,0.007297992706298828,5448
5449,0.007246732711791992,5449
5450,0.007220745086669922,5450
5451,0.007288932800292969,5451
5452,0.007320880889892578,5452
5453,0.007372856140136719,5453
5454,0.007304191589355469,5454
5455,0.007364749908447266,5455
5456,0.007571697235107422,5456
5457,0.0070648193359375,5457
5458,0.007340431213378906,5458
5459,0.007475614547729492,5459
5460,0.007353544235229492,5460
5461,0.007243633270263672,5461
5462,0.0072095394134521484,5462
5463,0.007536411285400391,5463
5464,0.00718379020690918,5464
5465,0.007174491882324219,5465
5466,0.0073015689849853516,5466
5467,0.007310152053833008,5467
5468,0.0072784423828125,5468
5469,0.007528066635131836,5469
5470,0.007230520248413086,5470
5471,0.007766008377075195,5471
5472,0.006897449493408203,5472
5473,0.007271289825439453,5473
5474,0.007620334625244141,5474
5475,0.00691533088684082,5475
5476,0.00722813606262207,5476
5477,0.007221698760986328,5477
5478,0.0072574615478515625,5478
5479,0.007220268249511719,5479
5480,0.007328033447265625,5480
5481,0.007406473159790039,5481
5482,0.007327556610107422,5482
5483,0.007359504699707031,5483
5484,0.00735783576965332,5484
5485,0.007229328155517578,5485
5486,0.007272243499755859,5486
5487,0.007224321365356445,5487
